"","ACT_ARR_DATE","ACT_ARR_HOUR","Del","Count","Date","M","T","W","R","F","ST","SN","Weekend","Holiday","Winter","Spring","Summer","Fall","Cancel"
"12724","2019-06-15",0,22530,852,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"12725","2019-06-15",1,18949,534,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"12726","2019-06-15",2,14331,315,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"12727","2019-06-15",3,10872,161,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"12728","2019-06-15",4,4438,57,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"12729","2019-06-15",5,710,94,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"12730","2019-06-15",6,1384,246,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,8
"12731","2019-06-15",7,1725,480,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,6
"12732","2019-06-15",8,2805,750,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,7
"12733","2019-06-15",9,6610,946,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,11
"12734","2019-06-15",10,4721,1138,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,6
"12735","2019-06-15",11,8562,1176,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,13
"12736","2019-06-15",12,8092,1122,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,18
"12737","2019-06-15",13,8710,1123,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,19
"12738","2019-06-15",14,11131,1280,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,33
"12739","2019-06-15",15,14123,1080,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,34
"12740","2019-06-15",16,17285,1170,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,32
"12741","2019-06-15",17,19603,1137,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,28
"12742","2019-06-15",18,22453,1207,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,28
"12743","2019-06-15",19,22535,1144,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,34
"12744","2019-06-15",20,23813,1087,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,24
"12745","2019-06-15",21,25324,1081,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,17
"12746","2019-06-15",22,27193,1025,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,10
"12747","2019-06-15",23,25867,989,2019-06-15,0,0,0,0,0,1,0,1,0,0,0,1,0,6
"12748","2019-06-16",0,23663,776,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,3
"12749","2019-06-16",1,19783,491,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,2
"12750","2019-06-16",2,11470,249,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,2
"12751","2019-06-16",3,7161,109,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"12752","2019-06-16",4,4347,61,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"12753","2019-06-16",5,1940,99,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"12754","2019-06-16",6,2365,222,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,28
"12755","2019-06-16",7,5503,444,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,34
"12756","2019-06-16",8,4597,694,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,41
"12757","2019-06-16",9,12247,945,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,39
"12758","2019-06-16",10,12186,1141,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,40
"12759","2019-06-16",11,16925,1272,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,41
"12760","2019-06-16",12,16786,1249,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,18
"12761","2019-06-16",13,13818,1217,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,27
"12762","2019-06-16",14,18871,1354,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,34
"12763","2019-06-16",15,21349,1244,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,76
"12764","2019-06-16",16,20320,1256,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,64
"12765","2019-06-16",17,25239,1184,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,134
"12766","2019-06-16",18,25145,1162,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,91
"12767","2019-06-16",19,30408,1210,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,163
"12768","2019-06-16",20,37669,1135,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,86
"12769","2019-06-16",21,42079,1271,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,89
"12770","2019-06-16",22,50256,1124,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,51
"12771","2019-06-16",23,52996,1157,2019-06-16,0,0,0,0,0,0,1,1,0,0,0,1,0,38
"12772","2019-06-17",0,44641,953,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,14
"12773","2019-06-17",1,36155,623,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,4
"12774","2019-06-17",2,27436,367,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,4
"12775","2019-06-17",3,21361,210,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,6
"12776","2019-06-17",4,10718,92,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"12777","2019-06-17",5,5990,117,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,9
"12778","2019-06-17",6,2576,274,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,40
"12779","2019-06-17",7,2125,571,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,70
"12780","2019-06-17",8,7689,796,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,55
"12781","2019-06-17",9,12975,1064,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,44
"12782","2019-06-17",10,13078,1163,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,46
"12783","2019-06-17",11,17824,1321,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,32
"12784","2019-06-17",12,17594,1234,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,29
"12785","2019-06-17",13,23299,1322,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,30
"12786","2019-06-17",14,19889,1410,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,14
"12787","2019-06-17",15,23727,1234,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,33
"12788","2019-06-17",16,23156,1373,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,24
"12789","2019-06-17",17,25650,1376,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,48
"12790","2019-06-17",18,25133,1247,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,33
"12791","2019-06-17",19,28989,1324,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,68
"12792","2019-06-17",20,30203,1235,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,31
"12793","2019-06-17",21,35497,1254,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,34
"12794","2019-06-17",22,39322,1220,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,33
"12795","2019-06-17",23,46988,1155,2019-06-17,1,0,0,0,0,0,0,0,0,0,0,1,0,11
"12796","2019-06-18",0,44683,988,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,11
"12797","2019-06-18",1,40065,696,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,4
"12798","2019-06-18",2,27985,381,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,2
"12799","2019-06-18",3,16307,193,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,2
"12800","2019-06-18",4,6605,89,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"12801","2019-06-18",5,3142,115,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,4
"12802","2019-06-18",6,1479,245,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,24
"12803","2019-06-18",7,4760,569,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,26
"12804","2019-06-18",8,4535,804,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,11
"12805","2019-06-18",9,7409,1059,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,19
"12806","2019-06-18",10,12601,1209,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,12
"12807","2019-06-18",11,12305,1290,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,18
"12808","2019-06-18",12,16970,1317,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,11
"12809","2019-06-18",13,16240,1277,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,19
"12810","2019-06-18",14,17912,1377,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,23
"12811","2019-06-18",15,20490,1231,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,44
"12812","2019-06-18",16,24495,1323,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,57
"12813","2019-06-18",17,23726,1235,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,61
"12814","2019-06-18",18,28593,1242,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,54
"12815","2019-06-18",19,34156,1317,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,79
"12816","2019-06-18",20,41447,1211,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,45
"12817","2019-06-18",21,36076,1212,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,36
"12818","2019-06-18",22,49213,1232,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,24
"12819","2019-06-18",23,44816,1150,2019-06-18,0,1,0,0,0,0,0,0,0,0,0,1,0,6
"12820","2019-06-19",0,42084,962,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,2
"12821","2019-06-19",1,39180,649,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"12822","2019-06-19",2,28958,372,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"12823","2019-06-19",3,11932,161,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,2
"12824","2019-06-19",4,3935,70,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"12825","2019-06-19",5,4623,114,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,3
"12826","2019-06-19",6,2911,263,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,19
"12827","2019-06-19",7,3998,580,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,19
"12828","2019-06-19",8,4932,817,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,16
"12829","2019-06-19",9,7517,1109,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,10
"12830","2019-06-19",10,14409,1229,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,13
"12831","2019-06-19",11,14310,1349,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,9
"12832","2019-06-19",12,14747,1314,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,16
"12833","2019-06-19",13,12051,1247,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,11
"12834","2019-06-19",14,16678,1417,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,18
"12835","2019-06-19",15,16591,1187,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,20
"12836","2019-06-19",16,19990,1332,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,17
"12837","2019-06-19",17,23766,1254,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,53
"12838","2019-06-19",18,28492,1219,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,67
"12839","2019-06-19",19,33695,1247,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,98
"12840","2019-06-19",20,44475,1169,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,64
"12841","2019-06-19",21,51643,1352,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,89
"12842","2019-06-19",22,49890,1168,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,34
"12843","2019-06-19",23,51219,1148,2019-06-19,0,0,1,0,0,0,0,0,0,0,0,1,0,43
"12844","2019-06-20",0,48449,996,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,4
"12845","2019-06-20",1,42666,698,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"12846","2019-06-20",2,28426,380,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,3
"12847","2019-06-20",3,17397,209,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"12848","2019-06-20",4,6975,87,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,2
"12849","2019-06-20",5,3323,121,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,7
"12850","2019-06-20",6,2532,253,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,50
"12851","2019-06-20",7,3029,523,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,37
"12852","2019-06-20",8,5422,802,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,35
"12853","2019-06-20",9,8312,1070,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,32
"12854","2019-06-20",10,12300,1201,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,29
"12855","2019-06-20",11,15718,1290,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,35
"12856","2019-06-20",12,21551,1308,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,35
"12857","2019-06-20",13,18614,1263,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,43
"12858","2019-06-20",14,22412,1331,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,45
"12859","2019-06-20",15,24720,1249,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,81
"12860","2019-06-20",16,22944,1190,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,84
"12861","2019-06-20",17,28295,1228,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,113
"12862","2019-06-20",18,34774,1268,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,92
"12863","2019-06-20",19,44705,1279,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,100
"12864","2019-06-20",20,47978,1207,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,60
"12865","2019-06-20",21,49974,1285,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,55
"12866","2019-06-20",22,50758,1269,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,32
"12867","2019-06-20",23,49349,1148,2019-06-20,0,0,0,1,0,0,0,0,0,0,0,1,0,5
"12868","2019-06-21",0,53601,1087,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,5
"12869","2019-06-21",1,40204,691,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,3
"12870","2019-06-21",2,30900,360,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,3
"12871","2019-06-21",3,14309,175,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"12872","2019-06-21",4,11679,108,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"12873","2019-06-21",5,5717,131,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,9
"12874","2019-06-21",6,2267,277,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,24
"12875","2019-06-21",7,4749,557,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,29
"12876","2019-06-21",8,6455,823,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,6
"12877","2019-06-21",9,10279,1114,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,17
"12878","2019-06-21",10,12146,1205,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,18
"12879","2019-06-21",11,15665,1322,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,15
"12880","2019-06-21",12,21754,1327,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,14
"12881","2019-06-21",13,19848,1288,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,12
"12882","2019-06-21",14,19911,1429,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,15
"12883","2019-06-21",15,21108,1309,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,27
"12884","2019-06-21",16,23759,1345,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,21
"12885","2019-06-21",17,25397,1394,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,47
"12886","2019-06-21",18,23856,1305,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,28
"12887","2019-06-21",19,25044,1336,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,52
"12888","2019-06-21",20,34389,1274,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,34
"12889","2019-06-21",21,33332,1357,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,25
"12890","2019-06-21",22,36608,1215,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,36
"12891","2019-06-21",23,36191,1159,2019-06-21,0,0,0,0,1,0,0,0,0,0,0,1,0,13
"12892","2019-06-22",0,38205,891,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,21
"12893","2019-06-22",1,28647,583,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,6
"12894","2019-06-22",2,24645,361,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"12895","2019-06-22",3,16144,184,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,2
"12896","2019-06-22",4,6760,86,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"12897","2019-06-22",5,3565,101,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,2
"12898","2019-06-22",6,988,244,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,9
"12899","2019-06-22",7,3298,510,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,20
"12900","2019-06-22",8,3370,743,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,9
"12901","2019-06-22",9,7318,912,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,10
"12902","2019-06-22",10,9240,1146,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,12
"12903","2019-06-22",11,11576,1198,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,7
"12904","2019-06-22",12,12238,1138,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,9
"12905","2019-06-22",13,19380,1228,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,14
"12906","2019-06-22",14,12306,1303,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,16
"12907","2019-06-22",15,15046,1203,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,15
"12908","2019-06-22",16,17701,1211,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,32
"12909","2019-06-22",17,15379,1126,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,35
"12910","2019-06-22",18,20221,1217,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,18
"12911","2019-06-22",19,19046,1146,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,32
"12912","2019-06-22",20,22318,1033,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,25
"12913","2019-06-22",21,23930,1111,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,17
"12914","2019-06-22",22,23276,997,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,22
"12915","2019-06-22",23,24491,996,2019-06-22,0,0,0,0,0,1,0,1,0,0,0,1,0,5
"12916","2019-06-23",0,22398,759,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"12917","2019-06-23",1,19419,492,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"12918","2019-06-23",2,13585,256,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"12919","2019-06-23",3,7507,110,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"12920","2019-06-23",4,2519,62,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"12921","2019-06-23",5,728,115,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,3
"12922","2019-06-23",6,521,245,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,4
"12923","2019-06-23",7,1597,447,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,9
"12924","2019-06-23",8,3818,732,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,6
"12925","2019-06-23",9,7092,974,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,13
"12926","2019-06-23",10,10509,1220,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,11
"12927","2019-06-23",11,11545,1274,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,12
"12928","2019-06-23",12,11635,1309,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,10
"12929","2019-06-23",13,13146,1248,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,13
"12930","2019-06-23",14,11468,1416,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,17
"12931","2019-06-23",15,15855,1199,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,29
"12932","2019-06-23",16,17761,1254,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,36
"12933","2019-06-23",17,23417,1276,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,59
"12934","2019-06-23",18,26821,1274,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,66
"12935","2019-06-23",19,31736,1341,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,137
"12936","2019-06-23",20,34440,1197,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,77
"12937","2019-06-23",21,33312,1230,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,122
"12938","2019-06-23",22,36526,1162,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,37
"12939","2019-06-23",23,39891,1097,2019-06-23,0,0,0,0,0,0,1,1,0,0,0,1,0,58
"12940","2019-06-24",0,38287,909,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,3
"12941","2019-06-24",1,34150,609,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"12942","2019-06-24",2,27663,404,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,5
"12943","2019-06-24",3,16549,202,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"12944","2019-06-24",4,6649,92,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"12945","2019-06-24",5,2060,114,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,7
"12946","2019-06-24",6,1309,288,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,33
"12947","2019-06-24",7,2499,541,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,50
"12948","2019-06-24",8,5237,804,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,34
"12949","2019-06-24",9,8971,1049,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,40
"12950","2019-06-24",10,15976,1206,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,36
"12951","2019-06-24",11,17663,1321,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,42
"12952","2019-06-24",12,21049,1348,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,13
"12953","2019-06-24",13,22011,1243,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,22
"12954","2019-06-24",14,18537,1432,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,16
"12955","2019-06-24",15,22382,1266,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,20
"12956","2019-06-24",16,19581,1400,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,16
"12957","2019-06-24",17,21312,1334,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,21
"12958","2019-06-24",18,21426,1274,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,21
"12959","2019-06-24",19,26912,1339,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,28
"12960","2019-06-24",20,33929,1244,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,25
"12961","2019-06-24",21,35938,1336,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,16
"12962","2019-06-24",22,40096,1274,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,23
"12963","2019-06-24",23,43927,1235,2019-06-24,1,0,0,0,0,0,0,0,0,0,0,1,0,7
"12964","2019-06-25",0,37917,1001,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"12965","2019-06-25",1,32419,643,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"12966","2019-06-25",2,15743,334,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,2
"12967","2019-06-25",3,9526,178,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"12968","2019-06-25",4,3090,62,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"12969","2019-06-25",5,2549,120,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,5
"12970","2019-06-25",6,2969,269,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,17
"12971","2019-06-25",7,2451,477,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,20
"12972","2019-06-25",8,4563,786,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,17
"12973","2019-06-25",9,8001,991,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,19
"12974","2019-06-25",10,21818,1209,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,18
"12975","2019-06-25",11,23922,1347,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,13
"12976","2019-06-25",12,22954,1287,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,7
"12977","2019-06-25",13,26441,1291,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,13
"12978","2019-06-25",14,27071,1456,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,13
"12979","2019-06-25",15,28196,1310,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,23
"12980","2019-06-25",16,31066,1362,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,19
"12981","2019-06-25",17,25040,1305,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,23
"12982","2019-06-25",18,29758,1358,2019-06-25,0,1,0,0,0,0,0,0,0,0,0,1,0,26
